nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0032|ANNULATION|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0033||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0034||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0035||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0036||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0037||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0038||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0039||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0040||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0041||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0042||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0043||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0044||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0045||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0046||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0047||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0048||0|0.00
