nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0020;OUVERTURE;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0021;RAPPELTICKET;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0022;00;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0023;.;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0024;IMPRIME TVA;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0025;TIROIR;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0026;COUPON;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0027;UP;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0028;CHANGE;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0029;X;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0030;REFERENCE;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0031;REF./TIROIR;10.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0032;ANNULATION;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0033;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0034;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0035;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0036;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0037;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0038;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0039;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0040;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0041;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0042;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0043;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0044;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0045;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0046;;0.00;0.00
