nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0041;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0042;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0043;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0044;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0045;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0046;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0047;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0048;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0049;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0050;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0001;ESPECES;42.00;28212.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0002;SOUS-TOTAL;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0003;CARTES;10.00;4414.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0004;CHEQUES;1.00;987.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0005;AIDE;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0006;TAX PGM;0.00;0.00
